Combined
Israel: Avtal inte klart ännu - Qatars premiärminister Mohammed bin Abdulrahman bin Al-Thani håller inom kort en presskonferens om förhandlingarna om…
Demonstranter dödade när president svors in - Regimkritiska protester blossade åter upp på onsdagen i Moçambique i samband med att Daniel Chapo från det styrande…
Liberalernas tidning läggs ner – nekas stöd - Liberalernas partitidning Nu läggs ner efter att den nekats statligt stöd.
"Ibrahim, 11, hoppas på vapenvila men saknar skolan - Hoppet om ett krigsslut växer i Gazaremsan. Men vissa vågar inte tro – och för andra kommer vapenvilan oavsett för sent."
Varnar för farliga tuggben till hundar - I flera europeiska länder misstänks tuggben ha orsakat sjukdom och dödsfall hos hundar.
"""Ryssland planerade flygterror världen över"" - Ryssland har haft för avsikt att genomföra sabotage mot flygtrafik världen över, enligt Polens premiärminister Donald…"
”Dotterns lärare som är skadad” - UPPLANDS VÄSBY.  En kvinnlig anställd på Runby skola har blivit knivhuggen.
"Stoltenberg: ""Trump är inte emot Nato i sig"" - Donald Trump har inte varit emot Nato i sig – utan emot de länder som inte bidragit tillräckligt, säger den tidigare…"
"Tyskland: Militären ska få skjuta ned drönare - Tysk militär ska få skjuta ned misstänkta drönare, enligt ett nytt lagförslag."
"Bättre arbetsmiljö sedan Kinberg Batra lämnat - Arbetsmiljön har blivit bättre, men ekonomiskt lider Länsstyrelsen i Stockholm fortfarande av sviterna efter Anna…"
Ivo ska granska Millennium-haveriet - Provsvar som inte kom fram och ord som föll bort ur journalerna. Nu ska Ivo granska det havererade införandet av…
"Ukraina och Ryssland har utväxlat krigsfångar - Ukraina och Ryssland har genomfört en utväxling av tillfångatagna soldater, uppger den ryska militären."
Ledare på Västbanken: Vi bör få styra Gaza - Palestiniernas premiärminister på Västbanken anser att Palestinska myndigheten bör styra Gazaremsan i framtiden.
"Nygammal regering i Irland - Irlands två traditionella storpartier, högerliberala Fianna Fáil och konservativa Fine Gael, fortsätter i regering – men…"
En gripen efter knivdåd på skola – kvinna skadad - En kvinnlig anställd har skadats allvarligt i samband med en knivskärning på en skola i Upplands Väsby norr om Stockholm.
Kvinna skadad i knivdåd vid skola - Ett knivdåd har inträffat vid Runby skola i Upplands Väsby.  En kvinna har förts med ambulanshelikopter till sjukhus.
"Serbienkopplade kontor stängda i Kosovo - Kosovo har gjort ett tillslag mot tio lokala regeringskontor med koppling till Serbien, belägna i etniskt serbiska…"
SD tar strid för lojalitetsförklaring - Sverigedemokraterna tar nu strid för att nya medborgare måste ”ge en lojalitetsförklaring till nationen”.
Tillsägelsen i kammaren: ”Nu får du väl ändå ge dig!” - Under onsdagens debatt i riksdagen fick Nooshi Dadgostar (V) en tillsägelse av Ebba Busch (KD) som reagerade på hur hon tilltalade talmannen.
Efter Shein-granskningen – regeringen sätter press på EU - Sverige ska driva på EU för att stoppa kinesiska klädbolag från att dumpa varor som skadar miljön.
"Gazaavtal nära: Föreslår sex veckor vapenvila - Tiotals gisslan ska släppas, liksom hundratals palestinska fångar. Vapnen ska läggas ned – åtminstone i några veckor."
"Flest ukrainare i Tyskland, få i Sverige - Tyskland och Polen står i särklass när det gäller antalet ukrainare som fått tillfällig skyddsstatus i landet efter…"
Oro i EU för cyberattacker mot vården - Efter 309 cyberattacker mot hälsosektorn i EU under 2023 presenteras nu en handlingsplan för att öka den digitala…
Många välkomnar att USA tar bort Kuba från terrorlista - RIO DE JANEIRO. Länder i Latinamerika har reagerat positivt på att USA tagit bort Kuba från listan över länder som stödjer terrorism. Frågan är om Trump tar tillbaka Kuba på listan när han svärs in på måndag.
Väderfenomenet som orsakar halka sprider sig norrut - Glatta trottoarer och smärtsamma vurpor har blivit en del av vardagen för många under de senaste veckorna – och klimatförändringarna ser ut att göra problemen värre i stora delar av landet. Förklaringen finns i ett väderfenomen som blivit allt vanligare i norr. Både Folkhälsomyndigheten och Trafikverket varnar för riskerna.
MP om snöröjning: ”Vi kan inte vara överallt hela tiden” - Nu när temperaturen pendlar runt nollan och det ömsom töar och fryser på är det otroligt svårt med snöröjningen. Det säger Stockholms stads ansvariga borgarråd Lars Strömgren (MP). Moderaterna vill att fotgängare prioriteras mycket mer framför cyklister.
"Oscar Jonsson: Därför får vi inte veta hur mycket försvaret kommer att kosta - Det nya försvarsbeslutet handlar om svenska politikers önskemål – men det är redan överspelat. Nästa steg kommer i stället att styras av vad Natos experter efterfrågar, och förhandlingar med Trump. KOLUMNEN. Oscar Jonsson är doktor i rysk krigföring och fristående kolumnist på Dagens Nyheters ledarsida."
"Gottfridsson: ”Att inte ha tränarens förtroende var en konstig känsla” - MALMÖ. Ska Sverige lyckas i VM måste Jim Gottfridsson vara tillbaka i gammalt gott slag. – Jag känner att jag har mer att ge, säger nyckelspelaren inför torsdagens premiärmatch mot Japan."
Insändare. Noterat av DN:s läsare den 15 januari - INSÄNDARE. Läsarna ger kortfattat sin syn på läget i Sverige och världen samt DN:s innehåll onsdagen den 15 januari.
"Partiledarnas största oro inför Trump: ”Läskig utveckling” - Höga tullar. Det oroar de svenska partiledarna allra mest när bara dagar återstår till att Donald Trump svärs in som USA:s president. – De blir ett tungt slag mot konkurrenskraften, säger näringsminister Ebba Busch (KD)."
"Källor: Avtal om vapenvila i Gaza i hamn - Israel och Hamas har kommit överens om ett överlämnande av gisslan och en vapenvila i Gaza, uppger källor till flera medier. Men enligt Netanyahus kansli återstår fortfarande flera detaljer att reda ut. I kväll håller Qatars premiärminister Mohammed bin Abdulrahman bin Al-Thani presskonferens om förhandlingarna."
"Ivo granskar journalsystemet Millennium - Inspektionen för vård och omsorg, Ivo, inleder en tillsyn av journalsystemet Millennium. Detta efter att man fått in 27 anmälningar med koppling till systemet. – Det är ett stort antal på kort tid, säger Ingela Ottoson, som är enhetschef på Ivo."
"Arnold Schönbergs arkiv förstört i Los Angeles - Bland de musikskatter som gått förlorade i bränderna i Los Angeles finns en mängd dokument i den österrikiske kompositören Arnold Schönbergs efterlämnade arkiv, skriver Libération."
Annie Reuterskiöld: Kristersson avfyrar startskottet för valrörelsen - Djävulen sitter i detaljerna. En hastigt insatt pressträff och några rader om indragna medborgarskap – vid sidan om de mest genomgripande grundlagsändringarna på 50 år – ser ut att bli starten på en lång valrörelse.
"Insändare. Låt våra döda kroppar få bli mull - INSÄNDARE. Vare sig jordbegravning och kremering gör biologisk nytta för jordklotet och därmed våra efterkommande. Nu behöver lagen ändras så att den tillåter att den döda kroppen placeras på en bädd av hö och halm och vaggas långsamt till näringsrik mull, skriver Nilla Bolding, kyrkofullmäktigeledamot för Vänstern i Svenska kyrkan."
"Insändare. Förlängd väntan på medborgarskap vore ett löftesbrott - INSÄNDARE. Specialister och andra som väntar på medborgarskap löper stor risk att bli grundlurade av svenska staten. Nu måste politikerna stå fast vid vad som en gång utlovades till oss som valt Sverige som sitt nya hemland, skriver systemutvecklaren Roman Loktev som flyttat hit från Kazakstan."
"Nathan Shachar: Palestinska självstyret ser ingen försoning med Hamas - JERUSALEM. Det finns ingen plats för Hamas i ett framtida Gaza. Det sade den palestinske premiärministern Muhammad Mustafa i Oslo under en fredskonferens på onsdagen. – Efter kriget kommer Gazaremsan och Västbanken att återförenas och styras av den palestinska myndigheten, och ingen annan, sade Mustafa."
Norsk seger i herrarnas distanslopp - Det blev norsk seger i herrarnas distanslopp i skidskytte i tyska Ruhpolding. Vebjørn Sørum vann efter fullt skytte och snabbare åkning än fransmannen Emilien Claude som också var utan bom.
"Insändare. Svar: Kollektivavtal saknar relevans i konsultfirmor - SVAR PÅ INSÄNDARE. Det är skillnad på verkstadsarbetare i IF Metall och högavlönade egenföretagare i pr-branschen. Konsulter är ofta själva egenföretagare och kollektivavtal saknar därför relevans i sådana företag, skriver Lars T Boman."
Birgitta Rubin: Tio konsthändelser att se fram emot i vår - DN:s konstredaktör Birgitta Rubin kommenterar det tuffa läget på konstscenen och listar kronologiskt tio av vårens mest intressanta konstutställningar i Sverige.
"Insändare. Svar: Både Löfven och Musk vill påverka opinionen - SVAR PÅ INSÄNDARE. Tidigare statsministern Stefan Löfven och elbilstillverkaren Teslas grundare Elon Musk ägnar sig åt samma sak. Varför är det okej för den ene, men inte för den andre, att påverka opinion och politiker i andra länder? undrar Teslaägaren Simon Lindgren."
"Dadgostar (V): Landerholm kan inte sitta kvar - Ulf Kristersson (M) pressades under onsdagens partiledardebatt hårt om DN:s avslöjande gällande hans nationella säkerhetsrådgivare. Vänsterpartiet har KU-anmält statsministern – och kräver att Landerholm lämnar sin tjänst. – Det är inte lämpligt att ha kvar en person som utgör en säkerhetsrisk i stället för att hålla Sverige säkert, säger Nooshi Dadgostar (V)."
"Polen: ”Ryssland planerade flygterror världen över” - Ryssland har haft för avsikt att genomföra sabotage mot flygtrafik världen över, enligt Polens premiärminister Donald Tusk. Det senaste året har ryssarna pekats ut för en rad olika dåd som cyberattacker, mordbränder och kontaminering av dricksvatten."
Efter träningen med IFK Värnamo – förbundet anmäler Cibicki - Svenska fotbollsförbundet anmäler Pawel Cibicki för brott mot matchfixningsreglementet. Det blir konsekvensen av att den avstängde fotbollsspelaren tränat med IFK Värnamo. Cibicki riskerar nu ytterligare avstängning i upp till fyra år.
"Börsen tar fart efter ny USA-siffra - En oväntad nedgång för den så kallade kärninflationen i USA i december satte fart på riskaptiten på världens börser. Stockholmsbörsen har minuterna efter rapporten lyft med 1,9 procent på bred front."
Roland Paulsen: Det finns goda skäl att deppa ihop inför det nya arbetsåret - Att älska sitt arbete är i vårt samhälle ett påbud och hjärnan fortsätter att arbeta även efter att vi lämnat kontoret. Roland Paulsen skriver om det normaliserade arbetstvånget inför premiären av andra säsongen av tv-serien ”Severance”.
"Föräldrar oroliga efter dådet: ”Känns väldigt obehagligt” - Oroliga föräldrar samlades vid de stora avspärrningarna runt en skola i Upplands Väsby, efter att en lärare skadats svårt i ett våldsdåd. De omkring 1 000 eleverna hölls instängda i byggnaderna i drygt tre timmar efter händelsen."
"Oväntat låg kärninflation i USA – lyft för börsen - Inflationen i USA enligt måttet KPI steg till 2,9 procent i december, upp från 2,7 procent i november, enligt färska siffror från federala The Bureau of Labor Statistics. Men kärninflationen sjönk oväntat, vilket gav en positiv marknadsreaktion."
"Guldbaggegalan anmäls av tittare för bristande opartiskhet - Ett femtiotal tv-tittare har anmält Guldbaggegalan till Mediemyndigheten för opartiskhet, rapporterar Göteborgs-Posten."
Susanne Nyström: Johan Pehrson vill prata om sprickan i Tidölaget - Är det bra eller dåligt att människor från andra länder kommer till Sverige som arbetskraftsinvandrare? Det beror på vem man frågar.
"MP:s Shein-utspel: ”Kommer Liberalerna rösta för sitt eget förslag?” - Årets första partiledardebatt i riksdagen bjöd på flera hårda kängor. Debatten avslutades med att MP oväntat lovade att lägga fram ett L-förslag i riksdagen. – Jag skulle gärna vilja hjälpa till, sade Daniel Helldén (MP)."
Djokovic skrev grand slam-historia: ”Lycklig” - Tennisstjärnan Novak Djokovic skrev grand slam-historia när han tog sig vidare från Australian Opens andra omgång. Det var hans 430:e singelmatch i en grand slam-turnering – fler än någon annan gjort.
"Sommartåg Malmö–Oslo startas på prov - En ny tåglinje mellan Malmö och Oslo startas under sommaren av Vy, Norges motsvarighet till SJ. Sträckan kommer att trafikeras under sommaren, den 14 juli till den 11 augusti, i vad som beskrivs som ett test."
Insändare. Förbjud manlig omskärelse i Sverige - INSÄNDARE. Det borde inte vara lagligt att göra kirurgiska ingrepp på spädbarnpojkars könsorgan. Hur kan det vara möjligt att dessa uråldriga medeltida aktiviteter fortfarande kan tillåtas? undrar Louise Jonsson.
"Insändare. Förbjud lastbilstrafik när oväder väntas - INSÄNDARE. Nu måste regeringen agera mot att lastbilar korkar igen våra vägar när det är halt väglag. Förbjud lastbilstrafik när oväder väntas, skriver Lennart Näsström."
Våldsdåd på skola – lärare allvarligt skadad - En lärare har skadats svårt i ett knivdåd vid en skola i Upplands Väsby. Efter en stor polisjakt har en person kunnat gripas. Omkring 1 000 elever hölls inne i skolbyggnaderna i över tre timmar.
Johan Schaar: Sverigedemokraterna styr utrikespolitiken gällande Israel - Å ena sidan kräver Sverige att Israel upphäver folkrättsstridiga beslut. Å andra sidan går man Israels ärenden. Hur kan omvärlden lita på en regering som säger ett och gör det motsatta? undrar Johan Schaar.
"Drake drar tillbaka anklagelser mot Kendrick Lamar - Rapparen Drake drar tillbaka anklagelserna mot Universal och Spotify för att på olaglig väg ha försökt driva upp antalet strömningar av Kendrick Lamars Grammy-nominerade låt ”Not like us”, uppger BBC."
Vindarna tilltar i brandhärjade Los Angeles - Vindarna fortsätter tillta i Kalifornien och enligt prognosen kommer de att nå sin högsta stormstyrka under onsdagen. Den högsta varningen – ”särskilt farlig situation” – spås vara åtminstone till midnatt.
Så skapar bränderna egna åskoväder och tornador - Det låter som något taget ur en klimatdystopi: bränder som skapar egna ovädersmoln med blixtar eller brandtornador som piskar upp eld och gnistor i luften. DN:s Peter Alestig svarar på tre frågor om det extrema fenomenet som drabbat Kalifornien – och om risken för att det kommer till Sverige.
"Inför Davos-mötet: Krig det största hotet - Krig mellan stater har seglat upp som det största hotet mot stabilitet och utveckling, enligt en rapport inför Världsekonomiskt forum i Davos. Men klimatförändringar, med extremväder, ses som de långsiktigt största utmaningarna."
De möter Sverige i årets första hemmamatch - Nordirland blir Sveriges motståndare i fotbollsherrarnas första hemmalandskamp för året.
"Så ska Andreas Almgrens superform hålla i sig till VM: ”Mer sparsamt tävlande” - Vinst och nytt Europarekord på 10 000 meter landsväg – redan i januari. Andreas Almgren menar att han ”definitivt aldrig” har varit i bättre form vid den här tiden på året. Nu handlar allt om att på bästa sätt hålla i formen inför höstens VM – och att hålla sig skadefri. – Det blir definitivt vissa förändringar i förberedelserna, säger 29-åringen."
"Natascha Strobl: Så går Österrike återigen i bräschen för europeisk högerextremism - Som förbundskanslern Herbert Kickl kan komma att forma en hel generation av högerextrema politiker som inte längre är vare sig moderata eller vänliga. Återigen går Österrike i bräschen för europisk nationalism, skriver statsvetaren Natascha Strobl."
"Johaug om dopningen: ”Var en läxa för mig” - Norska skidstjärnan Therese Johaug stängdes av 2016 för att ha testat positivt för steroiden clostebol. Nu delar hon med sig av sina erfarenheter i en kampanj för antidopning. – Det var en läxa för mig, säger hon."
"Nästan 100 attacker i Gazas ”säkra zoner” - De områden i Gaza som Israel har utsett till så kallade säkra zoner har träffats i 97 attacker sedan i maj, rapporterar BBC. Israels militär har uppmanat palestinier att söka skydd i områdena under offensiven i Gaza."
"Martin Liby Troein: Det kanske inte är så konstigt att folk har tröttnat på ”etablissemanget” - Lösa stora samhällsproblem tillsammans? Nej, tack. Hellre då småaktigt käbbel i högt tonläge. Eller att ge ytterhögern nycklarna till maskinrummet. När ska självskadebeteendet ta slut?"
Tiotusentals appar läcker data om sina användare - Känsliga uppgifter från tiotusentals appar har läckt till ett amerikanskt datahandelsföretag – sannolikt utan att apputvecklarna ens vet om det. I databasen finns både svenska appar och uppgifter om svenska privatpersoner. Det visar material som DN har fått tillgång till genom ett internationellt mediesamarbete.
"Anklagades för att ha släppt in salafister i värmen: ”Tagits ur sitt sammanhang” - Göteborgs stad påstods ha släppt in salafister i värmen och lagt sig platt för krav från religiösa samfund. Men de berörda tjänstemännen känner inte igen sig i den beskrivningen. – Det jag har sagt har tagits ur sitt sammanhang, säger Ing-Marie Larsson, avdelningschef på Socialförvaltning Nordost. I dag togs frågan upp i kommunstyrelsen."
"Riksbankstoppar flaggar för räntesänkning - Nu flaggar flera ledamöter i Riksbankens ledning att en räntesänkning är i sikte. – Det är troligt att styrräntan sänks ytterligare en gång till under första halvåret, säger riksbankschef Erik Thedéen."
Grundlagskommittén: Medborgarskap kan återkallas - Aborträtten bör skrivas in i grundlagen och det ska bli möjligt att återkalla medborgarskap på grund av viss brottslighet. Det är två av förslagen som nu hamnat på regeringens bord.
"De nomineras till Sveriges Radios romanpris - Karolina Ramqvist och Jessica Schiefauer är båda nominerade till Sveriges Radios romanpris, med ”Den första boken” respektive ”Tänkarens testamente”."
"Gaiman nekar till att ha haft sex utan samtycke - Neil Gaiman, författare till böcker som ”Amerikanska gudar” och ”Coraline”, kommenterar nu själv de anklagelser om sexuella övergrepp som riktats mot honom."
"Tidigare C-topp delgiven misstanke om sexuellt ofredande mot barn - Den tidigare C-toppen Gustav Hemming har delgivits misstanke om sexuellt ofredande mot barn. Hemming har hörts av polis men han är inte frihetsberövad. – Utredningen fortskrider med sedvanliga förundersökningsåtgärder såsom förhör med vittnen, säger åklagare Rebecca Rehnström i ett pressmeddelande."
DN Debatt Repliker. ”Ska vården ägna tid åt levnadsråd måste något annat bort” - DN DEBATT SLUTREPLIK. Tio allmänläkare: Kritiker är inte ”osakliga” bara för att de anmäler avvikande mening och tar upp obekväma sakfrågor.
"Skandia höjer bundna boräntor - Skandia höjer räntorna på bolån med bindningstider på 2–5 år med 0,10-0,15 procentenheter, skriver pensionsbolagets bank."
Marianne Björklund: Presidenten är gripen – men Sydkoreas kris långt ifrån över - PEKING. För första gången någonsin har en sittande president i Sydkorea gripits. Det betyder inte att landets politiska kris är över. Befolkningen är djupt polariserad och anhängare till den brottsmisstänkte presidenten Yoon Suk Yeol vädrar morgonluft när Trump tillträder.
Stjärnfall öppnar för mästarinnan i Melbourne - Regerande mästarinnan Aryna Sabalenkas väg mot en tredje raka Australian Open-seger blir allt rakare. Hon är nu klar för tredje omgången samtidigt som en av de värsta konkurrenterna är utslagen.
Florida vann tät match – svensken målskytt - Nattens NHL-möte mellan New Jersey och Florida blev en målsnål tillställning. Först i den tredje perioden kunde svenske Jesper Boqvist spräcka nollan i en match som hans Florida till slut vann – på straffar.
"Sanna: Säg ”pandemi” och jag vänder bort mitt ansikte - Nästan fem år har gått sedan pandemin bröt ut. Men vi pratar om något annat, va? föreslår Sanna. La-la-la-la. Pandemitanken orkar vi icke tänka."
"Lägre energipriser trycker ned inflationen - Inflationen enligt KPIF-måttet sjönk till 1,5 procent i december, ned från 1,8 procent i november, enligt Statistikmyndigheten (SCB)."
